0,0.1151104056857941
1,0.07498822911827505
2,0.07406059924530103
3,0.058886242561479396
4,0.05186572234429159
5,0.01949057130938354
6,0.006517361833335658
7,0.020426629494880864
8,0.0036906144557176932
9,0.008232247559651242
10,0.0039171665152922105
11,0.006091659636206974
12,0.003298717171084098
13,0.0059605314636000375
14,0.0028920998241073258
15,0.004589991489119268
16,0.0033389061359257927
17,0.003627350430595112
18,0.003396093622123932
19,0.003550499462183474
20,0.0032485666934638823
21,0.003765217098147697
22,0.002906086644333453
23,0.003358938462069281
24,0.0028529783940598233
25,0.003066238824905767
26,0.0027391923899239526
27,0.00267059043460749
28,0.002477650119888579
29,0.0024441123512584403
30,0.0023791828513812885
31,0.002226667204033135
32,0.0020500681357076343
33,0.0019915618155800156
34,0.0019420162741017257
35,0.001900451787263717
36,0.0019322995003658175
37,0.001853640001437154
38,0.001977915935556954
39,0.0018067497990991621
40,0.0018975390848316655
41,0.001962734782122956
42,0.0019153998991881757
43,0.001864993616878937
44,0.0019492220473468966
45,0.001813867792193848
46,0.0018712627916777267
47,0.0019378126958903223
48,0.001832297701071968
49,0.0018983348205419785
50,0.0017753609346082286
51,0.0018063116352027419
52,0.0018118142599219608
53,0.0017539392184234798
54,0.0017657610135924718
55,0.0017868820017470936
56,0.0018041189164968315
57,0.0016723995035412607
58,0.0017505954987663821
59,0.0018331940109688864
60,0.0016944399289007565
61,0.0016189242768435144
62,0.0015897954113574212
63,0.0015782865955427695
64,0.001560510381741053
65,0.0016731807063449693
66,0.0015108578088493638
67,0.001543530889603892
68,0.0015243220831417247
69,0.0015489818202182601
70,0.001403138895983337
71,0.0015571191763918814
72,0.001392048623588297
73,0.0012855496820832557
74,0.00137223757504993
75,0.0011547486338364828
76,0.0012182902790245087
77,0.0010537071440198695
78,0.0012021294908277982
79,0.0014754135088000551
80,0.0010364977526921225
81,0.0014346115530000265
82,0.0016228361220731317
83,0.0015319649262390408
84,0.001246156428529082
85,0.0009549178284200556
86,0.0012902605613881854
87,0.00131965225963177
88,0.0009528907811382569
89,0.0014267940511847607
90,0.0016488845029591958
91,0.0014443164656222137
92,0.0010822972300270919
93,0.001003881455436804
94,0.000846752426892842
95,0.0010100988759033764
96,0.0008638496167895384
97,0.0014859926777244918
98,0.0021643191399971606
99,0.0020524712728559632
100,0.0015552578218005048
101,0.0010875920085618971
102,0.0010428467400161985
103,0.000770039961994288
104,0.0009156241810165816
105,0.0012301491194158607
106,0.0011236703486156884
107,0.001199301104759827
108,0.0010071686312146304
109,0.0019487266183681028
110,0.0021129699690123635
111,0.0013441277630762344
112,0.0010993407082741109
113,0.000804733968739433
114,0.0009372925651080551
115,0.0007078067853408485
116,0.0007972205589106495
117,0.0007280103619160893
118,0.0006448087867270989
119,0.0006310294298489949
120,0.0005968169736746228
121,0.0006095013669642096
122,0.000582833708924142
123,0.0006744014741546493
124,0.0006465211147620448
125,0.001025583016015868
126,0.0015888207924166652
127,0.0014976326226193975
128,0.002723717141169658
129,0.002764319465897078
130,0.0018662585613685747
131,0.0030348149317167474
132,0.001030181891604302
133,0.001917471109149927
134,0.0006853258742582307
135,0.0006704354478720409
136,0.0005194145068718866
137,0.00047343754370320616
138,0.00045514475435030525
139,0.00044753174194902867
140,0.00044633735744122917
141,0.0004442294538231249
142,0.00044005910144890014
143,0.00043486212535416417
144,0.0004292712928614514
145,0.0004246492991356463
146,0.0004213088273796902
147,0.000419713943354889
148,0.0004204006639593654
149,0.0004246437679641059
150,0.0004360473093213197
151,0.00046218442152144837
152,0.0005210564958348005
153,0.0006519205746157883
154,0.000926646883140691
155,0.0014094104915124111
156,0.0017891649421901653
157,0.0012946626819516948
158,0.0005417943511353897
159,0.00047830576535798873
160,0.0007135330725654404
161,0.0005436542016996211
162,0.0004090053365675876
163,0.00039094948729042185
164,0.00037779858058524995
165,0.00037082211573914134
166,0.0003681215123765423
167,0.00036614152082679456
168,0.00036641552897774283
169,0.00036876408356861974
170,0.00037486249452749817
171,0.0003815396428002987
172,0.0004018209772013883
173,0.00043360553924406953
174,0.0005145124401992532
175,0.0006760212706742306
176,0.0010249705660836477
177,0.0015414862925688011
178,0.001673122170259431
179,0.0009081341006286451
180,0.00037084590916064745
181,0.0005689307124406545
182,0.00046407644566516065
183,0.0006546411586283805
184,0.0008378133492084536
185,0.0005448929257322534
186,0.00037087805340532687
187,0.00034869839128188416
188,0.00033999868703091756
189,0.0003271940274558547
190,0.00031796490628548633
191,0.00031598457317675595
192,0.0003198783362562826
193,0.00032753652439727925
194,0.0003376545197542997
195,0.00035396777667222323
196,0.0003814409111160254
197,0.0004319235155947245
198,0.0005184026147831258
199,0.0006597598279930479
200,0.0008163915741109548
201,0.0009689390991635443
202,0.0011316669755261088
203,0.0011378516039752514
204,0.0021766643151456704
205,0.002275210610133892
206,0.0038382346697756644
207,0.003956307761645674
208,0.0009620809142753382
209,0.0007551110508751585
210,0.00036564900440018216
211,0.00034210230432520197
212,0.00030617415064721604
213,0.0003040523840496632
214,0.00030012155867178297
215,0.0002908672219416
216,0.0002865420032347536
217,0.00028384897454103545
218,0.0002784863659326958
219,0.0002786331584240513
220,0.00028513228745870306
221,0.00028046569967241346
222,0.00027582600438186267
223,0.0002707919908102326
224,0.00027314940407284163
225,0.00026942905387140133
226,0.00026401636969830257
227,0.0002608551936066836
228,0.0002568215702331975
229,0.0002572601913608301
230,0.0002556525287771837
231,0.0002717664605041996
232,0.0002840406989057731
233,0.0004268310833900341
234,0.0007285148776368934
235,0.0017804492743413458
236,0.002340038303672747
237,0.0006045496142606305
