,Split1,Split2,Split3,Split4,Split5
32,0.00029050635822516465,0.00019401925608961276,0.0001746126610545986,0.0002727068079353481,0.0001621398400145033
33,0.0002918862730231402,0.00013174414585166155,0.0001935743595699393,0.0002751945671264712,0.00022497037060962744
34,0.00029199196275190583,9.553212704362367e-05,0.0002228629101271015,0.00028923032870909696,0.000422134673424873
35,0.00029498416040691413,7.699433549436086e-05,0.0002578192140775835,0.0002892112412693268,0.0008263886670570776
36,0.0002942454187931227,6.72659194567538e-05,0.00027475029350232757,0.00028548679530987855,0.0014406132590339845
37,0.0002979329795510109,6.399190566453592e-05,0.00032293289705964944,0.000280034451492944,0.0010260256942844085
38,0.0002997330060627844,5.941369337109636e-05,0.0003459967124168327,0.00027029290328025294,0.000269939593202154
39,0.00030555631715937386,5.983589768181852e-05,0.0005019825213574962,0.0002694757281422195,0.0001407374981341951
40,0.0003090746289983924,5.4948190727179496e-05,0.0005714579918461268,0.00026684557809166507,0.00012712477782112828
41,0.00031037754129751454,5.621822596793286e-05,0.0010535173691311945,0.0002667287298196166,0.00015612217262443378
42,0.0003010557053078498,6.013848122049549e-05,0.0011960483951813747,0.000280684860452721,0.00015009947020156556
43,0.0002906854954614703,8.680704688734469e-05,0.001013899198437299,0.0002780605937209977,0.0001573485102790621
44,0.00028226374798188253,0.00035791656242663717,0.002501126941711784,0.00028380728654668364,0.00016388848728320774
45,0.0002813717771953504,0.0006177218181348624,0.003242231661580124,0.00027399003558175667,0.00017111067469400095
46,0.0002840082270891539,0.00042722136744525915,0.0017063379800243113,0.0002746271573721995,0.00017390043828187577
47,0.00029239120394257564,0.00024140570308868228,0.0010440890889447598,0.0002665081803365545,0.00017567472588495318
48,0.0002943654316810093,0.00015836812693684825,0.0010709991367270882,0.0002793112467207067,0.0001749131329222975
49,0.0002940580526566399,9.235495738121631e-05,0.0010626159319915547,0.0002667323334477055,0.0001738403810199395
50,0.00028569892265035637,6.588957277269034e-05,0.0009256182697214881,0.0003004535439942347,0.00016906031629025756
51,0.0002799145544746092,5.988701213162982e-05,0.0008448721189594481,0.0002750216294604708,0.00016591464904282827
52,0.00027475176861376633,7.390247696132567e-05,0.000698032835671102,0.00032101058512663756,0.00018083816478365515
53,0.00027409569177377436,6.304945906409326e-05,0.0006004155305425352,0.0003190083980960378,0.0002951168791806123
54,0.0002748005191928574,8.489702563275251e-05,0.0004880259280271583,0.0003389165182532349,0.0006949136639574924
55,0.000279248379769602,7.289334695436064e-05,0.0003551675097758377,0.0003567887197124024,0.001030244182301573
56,0.00028074242823225044,9.675398697699495e-05,0.00021568533534803666,0.0003348759769029181,0.0008375674594160035
57,0.00028074479961235607,8.75970587777432e-05,0.00030019796937822476,0.00030603665058356774,0.00029354213010407534
58,0.00027467683938864085,0.00010374745759961908,0.00046119903025840865,0.0002577613329213165,0.00014589361864680717
59,0.000270449157438374,8.598185553289132e-05,0.00037818255918633224,0.00025519749787504927,0.0001367079300934965
60,0.00026368403507928765,8.541809727714591e-05,0.00020995102773452084,0.0002193223026705722,0.00014203839559467083
61,0.00025866832500988883,7.007808788020679e-05,0.00019688041504843445,0.00031261660976820743,0.00014381517939471517
62,0.00026134031492152385,6.088010318791853e-05,0.00027041360803719975,0.00025757800756533904,0.0001346682267774076
63,0.0002567500647689615,5.113051907910824e-05,0.0003142592876876302,0.0003512341291996204,0.00012684209680420357
64,0.00025610189153147593,5.310787989033765e-05,0.00033534439301593783,0.0002939382965617459,0.0001239980032375778
65,0.0002487345633562654,4.4782341677652784e-05,0.00033903694101185066,0.00029269199634731653,0.00012382523813116622
66,0.0002461742273797946,4.471673517478036e-05,0.0003396155160725496,0.00034270349785055915,0.00012485207036047814
67,0.00023999318314184035,4.1854046735642574e-05,0.00033853411119800234,0.0003941665853629492,0.00012671680853096207
68,0.0002407629046189998,4.1370159048730124e-05,0.00031933303044613654,0.0002773065191306646,0.00012910597766917873
69,0.00023718041991482356,4.107586654696361e-05,0.0002893776674404685,0.000500173060285767,0.0001351244704158281
70,0.00023986409118931208,4.9191062502591485e-05,0.00025563950480703834,0.0006188005372934358,0.000155946192701897
71,0.0002373963619382786,6.669304914774987e-05,0.0002077978487018993,0.00039656698362718166,0.0002144721053338733
72,0.0002370888478721359,0.00017556838624357702,0.00016803365145016746,0.00022874656264525905,0.0003301708448498723
73,0.00023241184884682299,0.0007351204913921971,0.00022414061337042504,0.00019423289349119007,0.0005469315491773817
74,0.00022729616495780646,0.000947882413636259,0.000548822058056939,0.0001554237825805846,0.0009752665691257241
75,0.00022338373578220072,0.00027313040435670855,0.0004824527603686566,0.00015092342374616787,0.0010389670566936214
76,0.00021900895309434938,7.640090118505388e-05,0.0001938728280207616,0.00018477073745985686,0.0004514414841640202
77,0.00021995263315537677,6.125352515772783e-05,0.00017181780449237075,0.0004038588729855919,0.00014635600200124893
78,0.00021554294449742883,4.611466357791289e-05,0.0002446542837448868,0.00029766117351729765,0.00012715625350857265
79,0.0002180498488347179,5.078353010987407e-05,0.0003011702025660424,0.0002674797724466771,0.00012235366458813828
80,0.000210769566225021,5.410716112624443e-05,0.0003433805006537468,8.121073058671908e-05,0.00011538237926595092
81,0.00021380241669248788,6.560387460690146e-05,0.0003981353991178567,0.00021163990160960272,0.00011600640466358198
82,0.00020575914806353725,7.288920584501962e-05,0.00048397507865556073,0.00038085844276331915,0.00012212253501077733
83,0.00020970367768313736,6.293858145038533e-05,0.000601101628804611,0.00017099141722879516,0.00013550519129732646
84,0.0002035916697267177,6.0334601250283314e-05,0.0007355924646648326,0.0001985178882843146,0.00015416771085113737
85,0.00020971564235099192,4.4918191188697435e-05,0.0008265886928711553,0.00014428251466392473,0.00018958349078220416
86,0.00020838838070631028,4.3805724546589465e-05,0.0007618178201097427,0.0001404597696153001,0.000244823977609266
87,0.00020930718422667788,4.507309208457492e-05,0.0009535453826513623,0.00013719093760403373,0.0003460645133556506
88,0.00020497990148474595,4.8097245894979926e-05,0.0019477515341319396,0.0001336079763091156,0.0004776465397255203
89,0.00019894238819168615,4.761211070062734e-05,0.002304070402070943,0.00012754417761576584,0.0005403565213782713
90,0.00019696349178307824,4.8123577299191585e-05,0.0017767318901783487,0.00012474408726581752,0.0004999674213573292
91,0.00018819367280229927,4.516132275773301e-05,0.0014881500903264446,0.00011784135684548078,0.0004340989449263427
92,0.00018982007667156203,4.5222074261781676e-05,0.0020782215674644555,0.00011307937974392266,0.0003842511203095137
93,0.00018108854793743895,4.274411903486211e-05,0.002044306740448889,0.00010841420075272434,0.0003569834307397166
94,0.00018069828502900365,4.268003490033926e-05,0.0016672805873124655,0.0001035107821914774,0.00034214667653305884
95,0.00016686330557734306,4.0903098319989673e-05,0.0014565859711137047,9.877342016691946e-05,0.00033145611208066885
96,0.0001732192383081253,4.0993208949657854e-05,0.0013271475986230297,9.412465196489816e-05,0.0003256599068170391
97,0.00014678066114096768,3.9006527793467384e-05,0.0012693717934179388,8.85683656006094e-05,0.0003288015535280827
98,0.0002095090305166585,3.8645402346833666e-05,0.0012334064624649156,8.158819205996672e-05,0.000338880082098655
99,0.00013132124864828905,3.777660524761775e-05,0.0012164891056442176,7.733647466856908e-05,0.0003687424739508564
